FileName;LOC;Complexity;Depth;Children;Response;Cohesion;Coupling;LambdaCount;LambdaLines;AverageLambdaLines;MaxLambdaLines;LambdaScore;LambdaComplexity;LambdaFieldVariable;HigherOrderFieldVariable;LambdaSideEffect;HigherOrderSideEffect;StreamsCount;TotalStreamOperations;AverageStreamOperations;MaxStreamOperations;ParadigmScore;ParadigmAlternativeScore;PatternMatching;Instanceof;MethodSideEffect;MethodFieldVariable;MethodImpure;MethodRatioSideEffect;MethodRatioFieldVariable;MethodRatioImpure;FieldVariableNonFinal;FieldVariableRatioNonFinal;ComplexLambda;UsesFP
gdx\src\com\badlogic\gdx\graphics\g2d\CpuSpriteBatch.java;479;63;0;0;25;32;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;3;16;16;0.12;0.64;0.64;2;0.4;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\DistanceFieldFont.java;114;3;0;0;9;16;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;1;1;0.0;0.1111111111111111;0.1111111111111111;1;1.0;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\Gdx2DPixmap.java;313;36;1;0;49;786;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.9428571428571428;0.02857142857142857;0;0;0;22;22;0.0;0.4888888888888889;0.4888888888888889;6;0.375;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\GlyphLayout.java;400;91;1;0;30;41;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.95;0.025;0;0;2;6;6;0.125;0.375;0.375;8;0.6153846153846154;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\NinePatch.java;389;88;1;0;34;380;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;3;19;19;0.09090909090909091;0.5757575757575758;0.5757575757575758;22;0.6666666666666666;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\ParticleEffect.java;228;43;1;0;39;108;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;3;4;4;0.09090909090909091;0.12121212121212122;0.12121212121212122;5;0.8333333333333334;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\ParticleEffectPool.java;42;5;0;0;3;1;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\ParticleEmitter.java;1453;207;1;6;180;3534;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.8592375366568915;0.07038123167155426;0;3;36;110;110;0.22641509433962265;0.6918238993710691;0.6918238993710691;101;0.926605504587156;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\PixmapPacker.java;600;107;1;4;53;374;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;4;17;17;0.09090909090909091;0.38636363636363635;0.38636363636363635;35;0.9210526315789473;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\PixmapPackerIO.java;84;10;1;0;8;1;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;4;0.8;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\PolygonBatch.java;10;1;0;0;4;6;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\PolygonRegion.java;34;2;1;0;4;6;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\PolygonRegionLoader.java;84;15;0;0;11;3;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;2;2;0.0;0.6666666666666666;0.6666666666666666;5;1.0;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\PolygonSprite.java;235;20;1;0;34;329;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;13;27;27;0.38235294117647056;0.7941176470588235;0.7941176470588235;13;0.9285714285714286;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\PolygonSpriteBatch.java;1064;110;1;0;44;375;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;12;37;37;0.27906976744186046;0.8604651162790697;0.8604651162790697;18;0.72;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\RepeatablePolygonSprite.java;137;23;1;0;10;6;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;4;7;7;0.5;0.875;0.875;14;1.0;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\Sprite.java;521;60;0;0;49;567;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;18;31;31;0.3829787234042553;0.6595744680851063;0.6595744680851063;11;0.7333333333333333;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\SpriteBatch.java;878;80;1;0;44;410;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;11;32;32;0.275;0.8;0.8;18;0.75;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\SpriteCache.java;787;61;1;0;38;56;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;11;24;24;0.34375;0.75;0.75;11;0.5;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\TextureAtlas.java;615;85;1;0;67;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-0.9696969696969697;0.015151515151515152;0;0;2;8;8;0.03389830508474576;0.13559322033898305;0.13559322033898305;42;0.8936170212765957;0;0
gdx\src\com\badlogic\gdx\graphics\g2d\TextureRegion.java;186;12;1;0;32;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;10;26;26;0.3448275862068966;0.896551724137931;0.896551724137931;7;1.0;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\Attribute.java;54;14;1;0;9;22;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;1;0;0;0;0.0;0.0;0.0;0;0.0;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\attributes\BlendingAttribute.java;64;13;0;0;4;4;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;2;2;0.0;0.5;0.5;4;0.6666666666666666;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\attributes\ColorAttribute.java;97;4;0;0;18;137;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;1;1;0.0;0.05555555555555555;0.05555555555555555;1;0.0625;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\attributes\CubemapAttribute.java;45;3;0;0;4;4;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;1;1;0.0;0.25;0.25;1;0.25;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\attributes\DepthTestAttribute.java;70;11;0;0;4;4;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;3;3;0.0;0.75;0.75;5;0.7142857142857143;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\attributes\DirectionalLightsAttribute.java;37;5;0;0;4;6;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\attributes\FloatAttribute.java;40;4;0;0;5;4;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;3;3;0.0;0.6;0.6;1;0.2;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\attributes\IntAttribute.java;32;2;0;0;4;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;3;3;0.0;0.75;0.75;1;0.3333333333333333;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\attributes\PointLightsAttribute.java;37;5;0;0;4;6;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\attributes\SpotLightsAttribute.java;37;5;0;0;4;6;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\attributes\TextureAttribute.java;145;14;0;0;19;151;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;1;4;4;0.05263157894736842;0.21052631578947367;0.21052631578947367;6;0.2857142857142857;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\Attributes.java;150;32;1;0;26;185;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;1;4;8;8;0.15384615384615385;0.3076923076923077;0.3076923076923077;2;0.6666666666666666;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\decals\CameraGroupStrategy.java;133;9;1;0;13;25;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;1;6;6;0.08333333333333333;0.5;0.5;5;0.625;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\decals\Decal.java;398;7;1;0;56;656;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;28;40;40;0.5;0.7142857142857143;0.7142857142857143;13;0.325;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\decals\DecalBatch.java;123;11;1;0;11;19;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;2;7;7;0.18181818181818182;0.6363636363636364;0.6363636363636364;3;0.42857142857142855;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\decals\DecalMaterial.java;38;6;1;0;6;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;6;6;0.0;1.0;1.0;3;0.75;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\decals\GroupPlug.java;6;1;0;0;2;1;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\decals\GroupStrategy.java;11;1;0;0;6;15;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\decals\PluggableGroupStrategy.java;20;1;1;0;4;0;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;4;4;0.0;1.0;1.0;1;1.0;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\decals\SimpleOrthoGroupStrategy.java;50;6;1;0;7;9;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;1;1;0.0;0.14285714285714285;0.14285714285714285;1;0.3333333333333333;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\environment\AmbientCubemap.java;111;14;1;0;19;80;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\environment\BaseLight.java;13;1;1;0;2;1;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\environment\DirectionalLight.java;45;9;0;0;9;36;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;1;0;0;0;0.0;0.0;0.0;0;0.0;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\environment\DirectionalShadowLight.java;83;2;0;0;11;29;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;0;1;9;9;0.09090909090909091;0.8181818181818182;0.8181818181818182;4;0.6666666666666666;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\environment\PointLight.java;55;10;0;0;10;45;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;-1.0;0.0;0;1;0;1;1;0.0;0.1;0.1;1;0.5;0;0
gdx\src\com\badlogic\gdx\graphics\g3d\environment\ShadowMap.java;7;1;0;0;2;1;0;0;0;0.0;0;0.0;0;0;0;0;0;0;0;0.0;0;0.0;0.0;0;0;0;0;0;0.0;0.0;0.0;0;0.0;0;0
